Date,shangai,btc,crude oil,euro,gold,silver,ftse,spy,hsi,nasdaq,nikkei,rates,open,high,low,MA4,MA50,MA80,stochRSI,RSI,btc_std_dev,std_dif,vol_btc,hashrate,difficulty,transactions,t_cost,y_returns,y_close,y_c,y_returns_shift,y_c_shift,y_close_shift
2014-10-02,-2.4153427458272336,-1.284190795839799,2.0983328363457914,2.321270265450658,-0.775386101556769,-0.2518709117644412,-0.7964527996422163,-1.3321862793392314,-0.9399293534014057,-1.3648590983186961,-1.7825659606693078,0.7053309253368524,-1.2698246690290067,-1.2782718146495313,-1.2768573678483104,-1.275797132692393,-1.2708637672073362,-1.2622469620599581,0.10411114950172765,-1.3577464507551773,-0.8429659060154705,-0.9916929159700486,-1.5465182210194373,-1.7554655751571961,-1.7263123154711808,-1.407962569614353,-0.46100307862511347,-0.0222697222086099,375.0719909667969,-1.4144765006597204,-0.04148536263261304,-1.0,359.5119934082031
2014-10-03,-2.4153427458272336,-1.3086326746249808,2.044315642036047,2.406478713650017,-0.8813240749672485,-0.3205031664565897,-0.6417905102676772,-1.2878824442986148,-0.8901550606591255,-1.3375934203370736,-1.7651591747460964,0.7144198197063393,-1.2832104619203744,-1.2900435996212058,-1.3007554364452678,-1.28190296434551,-1.2708637672073362,-1.2622469620599581,-1.1453008451465112,-1.7239080940060287,-0.8425361996654582,-1.0198830209013805,-1.4250374527606864,-1.7491979245911375,-1.7263123154711808,-1.408223832828677,-0.39505786127989295,-0.04148536263261304,359.5119934082031,-1.4144765006597204,-0.08524332054467354,-1.0,328.8659973144531
2014-10-04,-2.4153427458272336,-1.3600294036694078,2.044315642036047,2.406478713650017,-0.8813240749672485,-0.3205031664565897,-0.6417905102676772,-1.2878824442986148,-0.8901550606591255,-1.3375934203370736,-1.7651591747460964,0.7144198197063393,-1.307212385277161,-1.3105376455308666,-1.3549188402615218,-1.3037970269546546,-1.2708637672073362,-1.2622469620599581,-1.4888427088751812,-2.177958097083321,-0.8413602017905789,-1.082386687591188,-1.2777045901052524,-1.7491979245906843,-1.7263123154714761,-1.4072917836504313,-0.36811093719739973,-0.08524332054467354,328.8659973144531,-1.4144765006597204,-0.025408487399317115,-1.0,320.510009765625
2014-10-05,-2.4153427458272336,-1.3748760057492422,2.044315642036047,2.406478713650017,-0.8813240749672485,-0.3205031664565897,-0.6417905102676772,-1.2878824442986148,-0.8901550606591255,-1.3375934203370736,-1.7651591747460964,0.7144198197063393,-1.3591348288426377,-1.3475358431489934,-1.4238429629494218,-1.329880369896011,-1.2708637672073362,-1.2622469620599581,-1.4888427088751812,-2.270994703297193,-0.8403227668926158,-1.1062698899763737,-1.080722763581852,-1.6992119052762702,-1.7263123154711808,-1.4069242244699203,-0.4612718877628435,-0.025408487399317115,320.510009765625,-1.4144765006597204,0.02985554258083245,1.0,330.0790100097656
2014-10-06,-2.4153427458272336,-1.3579055811750962,2.0699300477881137,2.1168686360546354,-0.8112841220305985,-0.19693212781816377,-0.5744618496369495,-1.2941323708984647,-0.7961835741890935,-1.3500573856394404,-1.6976434560548226,0.6921431939615085,-1.3742880896672003,-1.3419488382577867,-1.3978993172015362,-1.3485220875370587,-1.2708637672073362,-1.2622469620599581,-0.750607562714917,-1.682848917324633,-0.8398183593273253,-1.0917067876497513,-1.0991053624285108,-1.724974484467836,-1.7263123154711808,-1.4071991330607374,-0.4559791615734027,0.02985554258083245,330.0790100097656,1.4134252360735742,0.018504665621736027,1.0,336.18701171875
2014-10-07,-2.4153427458272336,-1.3473285154627768,2.00600369924264,2.3614849718704294,-0.7873274113785818,-0.1935748088339385,-0.7028535071280338,-1.3549468812090963,-0.7561695082646213,-1.392149776296398,-1.7372215204394588,0.6146517988589456,-1.3562165641475543,-1.3518539930042315,-1.3645959245600927,-1.3589500046193084,-1.2708637672073362,-1.2622469620599581,-0.056104005642169164,-1.3437910161204276,-0.8395605757494013,-1.0821258345300153,-1.2635658458879933,-1.724974484468387,-1.7263123154714761,-1.4061459683231174,-0.6574043381847874,0.018504665621736027,336.18701171875,1.4134252360735742,0.04983235561959076,1.0,352.94000244140625
2014-10-08,-2.3493438034019394,-1.3192754579457304,1.9387954239197438,2.4017679184827068,-0.8180093214522778,-0.24755325944324688,-0.7282752746834456,-1.285875687301496,-0.8155001568255801,-1.3417955592218276,-1.8072799880381976,0.5935695967053773,-1.3466425283003975,-1.3267540065963117,-1.352611299398627,-1.3485220875370587,-1.2708637672073362,-1.2622469620599581,1.3623764804695524,-0.5698645404833925,-0.8395946017450986,-1.0513979112362428,-1.2265442691635233,-1.7479635161277378,-1.721975717705341,-1.4057597293120394,-0.49103440145257476,0.04983235561959076,352.94000244140625,1.4134252360735742,0.03424377642532228,1.0,365.0260009765625
2014-10-09,-2.326527954057458,-1.299852237662861,1.8703910979355916,2.5390270037524325,-0.725972614905213,-0.14014618196438874,-0.8241741701329626,-1.3691789218080503,-0.7146641366802112,-1.3963348871580743,-1.851362055590728,0.5903916419083999,-1.3187794008283862,-1.2824252306713584,-1.3174436765342166,-1.3298803698960109,-1.2708637672073362,-1.2622469620599581,1.3623764804695524,-0.1467862952414927,-0.8397389208631562,-1.0294175611446874,-1.0793377503452204,-1.6976446578880007,-1.721975717705341,-1.4060434689909063,-0.5430248284291302,0.03424377642532228,365.0260009765625,1.4134252360735742,-0.009489705523839986,0.0,361.56201171875
2014-10-10,-2.378065527273356,-1.305352623430769,1.8726313792569742,2.4403551748891883,-0.7430294766324154,-0.1749950572609733,-1.0013367849683306,-1.4151324126743912,-0.8811150311273758,-1.4594071350895224,-1.9191862949695537,0.569100161938673,-1.2995767500639588,-1.294063616779311,-1.3087277913385498,-1.3166913223595886,-1.2708637672073362,-1.2622469620599581,1.1969023765602316,-0.27006741096674286,-0.8398559600460394,-1.0345427110242091,-1.3049942224981028,-1.697644657888274,-1.7219757177049209,-1.405023226353833,-0.368694609439811,-0.009489705523839986,361.56201171875,-0.0005256322930731031,0.002038376510340001,0.0,362.29901123046875
2014-10-11,-2.378065527273356,-1.3041779592950222,1.8726313792569742,2.4403551748891883,-0.7430294766324154,-0.1749950572609733,-1.0013367849683306,-1.4151324126743912,-0.8811150311273758,-1.4594071350895224,-1.9191862949695537,0.569100161938673,-1.3048607778838244,-1.3062821981497001,-1.3038492981841237,-1.3069936872465486,-1.2708637672073362,-1.2622469620599581,1.2354162340459238,-0.24137391023431795,-0.8399754939397047,-1.0324609421137565,-1.716541938236222,-1.7295472673600791,-1.721975717705341,-1.404710366100965,-0.30198110038690873,0.002038376510340001,362.29901123046875,-0.0005256322930731031,0.04485245473017008,1.0,378.54901123046875
2014-10-12,-2.378065527273356,-1.2788677664799728,1.8726313792569742,2.4403551748891883,-0.7430294766324154,-0.1749950572609733,-1.0013367849683306,-1.4151324126743912,-0.8811150311273758,-1.4594071350895224,-1.9191862949695537,0.569100161938673,-1.3028781919422696,-1.2874003521986024,-1.3035355564916946,-1.2958820097425334,-1.2708637672073362,-1.2622469620599581,1.3623764804695524,0.3299407213304612,-0.8401494998204108,-1.0041844759207668,-1.621395295160928,-1.7147619925944684,-1.721975717705341,-1.4049257174425693,-0.29145684131389976,0.04485245473017008,378.54901123046875,1.4134252360735742,0.03134333965318792,1.0,390.41400146484375
2014-10-13,-2.407856606696384,-1.2610645712219586,1.869046438963141,2.350030641252144,-0.7037787482266077,-0.16224081818942868,-0.9505682661166861,-1.481386987607517,-0.860474620222003,-1.498814868197843,-1.9191862949695537,0.546544604041407,-1.279012563844767,-1.2610158005304029,-1.283174803793853,-1.286525117555744,-1.2708637672073362,-1.2622469620599581,1.3623764804695524,0.6426304188174896,-0.8403082567556912,-0.984205182789098,-1.3796060574692595,-1.7147619925936695,-1.7219757177049209,-1.403943235657334,-0.4578278412469679,0.03134333965318792,390.41400146484375,1.4134252360735742,0.026781810112118443,1.0,400.8699951171875
2014-10-14,-2.430746459014681,-1.245818436293128,1.6901016606789419,2.5041167139442426,-0.6835485845107553,-0.1443762871157163,-0.8994309072253829,-1.4750922382934308,-0.8964150232858807,-1.490258231177366,-2.0600911795503007,0.4586777003664483,-1.25836474964599,-1.2404132177069476,-1.2490195941764937,-1.2712597905150642,-1.2708637672073362,-1.2622469620599581,1.3623764804695524,0.8740045427829196,-0.840423190795079,-0.9673220863494573,-1.3487822909338785,-1.7325641998218146,-1.721975717705341,-1.403565866874862,-0.40563856760858885,0.026781810112118443,400.8699951171875,1.4134252360735742,-0.015209381938149025,-1.0,394.77301025390625
2014-10-15,-2.381099153109247,-1.2546595488556578,1.687282659727399,2.3485603803741832,-0.6344433411550683,-0.12566864408175413,-1.2532122075692265,-1.5075443493995788,-0.8617265421887444,-1.4977622126665575,-2.0066613746715247,0.3254392600766412,-1.2448805117354196,-1.2538126498302504,-1.252815009592658,-1.2593318059112275,-1.2708637672073362,-1.2622469620599581,1.0934641129868532,0.5773843474099103,-0.8405568535644239,-0.9758644379195188,-1.4949216931646474,-1.7235740792359782,-1.721975717705341,-1.4038304619290538,-0.3165598643415672,-0.015209381938149025,394.77301025390625,-1.4144765006597204,-0.030946924386216934,-1.0,382.5559997558594
2014-10-16,-2.441193338359877,-1.2727937064279327,1.7302834469073762,2.681863596524167,-0.6512324662033925,-0.13380741366840943,-1.2843670849011743,-1.5069659259705273,-0.9520931102862178,-1.49644968389842,-2.138229269385915,0.39869310285310844,-1.2542173757789739,-1.2587288615905887,-1.2766649929943035,-1.2578579974295978,-1.2708637672073362,-1.2622469620599581,0.5970118189646118,0.02977927507819708,-0.8406986504173827,-0.9941870484300989,-1.4720206522304569,-1.7235740792363157,-1.7219757177049209,-1.402852354101002,-0.44999038118731405,-0.030946924386216934,382.5559997558594,-1.4144765006597204,0.0031420128043384565,0.0,383.75799560546875
2014-10-17,-2.4951627070698,-1.2709840417139073,1.7326068671046861,2.6506067325782956,-0.6615163305845523,-0.16588205387739832,-1.0591416415062815,-1.4558863109326496,-0.9057661858811311,-1.470557282527034,-2.2205406748441985,0.4508380809599822,-1.2716785999378513,-1.2783002103618542,-1.27307879942897,-1.2608093885544203,-1.2708637672073362,-1.2622469620599581,0.6358101992530522,0.07257531026632949,-0.8408336075082643,-0.9914114931777518,-1.7099578711071282,-1.6705023538585138,-1.721975717705341,-1.4025124477236253,-0.19986146944543703,0.0031420128043384565,383.75799560546875,-0.0005256322930731031,0.02002301076852442,1.0,391.4419860839844
2014-10-18,-2.4951627070698,-1.2595476548037443,1.7326068671046861,2.6506067325782956,-0.6615163305845523,-0.16588205387739832,-1.0591416415062815,-1.4558863109326496,-0.9057661858811311,-1.470557282527034,-2.2205406748441985,0.4508380809599822,-1.2698426882700906,-1.2640210169268848,-1.2675827599969773,-1.2637759539933529,-1.2708637672073362,-1.2622469620599581,0.8846172970572665,0.347018656445361,-0.8409551921267112,-0.9785651989130886,-1.7707263952409598,-1.7737676041888395,-1.721975717705341,-1.4027475944016556,-0.160976250487681,0.02002301076852442,391.4419860839844,1.4134252360735742,-0.004843619645193642,0.0,389.5459899902344
2014-10-19,-2.4951627070698,-1.262348541205857,1.7326068671046861,2.6506067325782956,-0.6615163305845523,-0.16588205387739832,-1.0591416415062815,-1.4558863109326496,-0.9057661858811311,-1.470557282527034,-2.2205406748441985,0.4508380809599822,-1.2590102039318374,-1.2657998145259264,-1.256262446669369,-1.2652649759986896,-1.2708637672073362,-1.2622469620599581,0.6583987686714522,0.24270693684079683,-0.8410742403418492,-0.9807785910416371,-1.9990544001092931,-1.7737676041884636,-1.7219757177049209,-1.4018220719111985,-0.49692813755916043,-0.004843619645193642,389.5459899902344,-0.0005256322930731031,-0.01720204787552615,-1.0,382.8450012207031
2014-10-20,-2.440389000139288,-1.2723580816338536,1.7307483142252518,2.550870790371684,-0.6349089388401953,-0.159208577520029,-1.1437078154873872,-1.4195725876971605,-0.8880055733571833,-1.4346249791296222,-1.9920404298325134,0.4305646280882691,-1.2620008791880588,-1.2714615793770903,-1.2686817689705385,-1.2652649759986896,-1.2708637672073362,-1.2622469620599581,0.07710079927976757,-0.12573574669102833,-0.8411907825380814,-0.9905971002901548,-1.644577900670135,-1.7542756196005556,-1.721975717705341,-1.4014237140053287,-0.5125256930416695,-0.01720204787552615,382.8450012207031,-1.4144765006597204,0.009481656731152865,0.0,386.4750061035156
2014-10-21,-2.5005635017000696,-1.2669142465956438,1.7353928355043406,2.6339549798489363,-0.6023992127341927,-0.09893070139400471,-0.9387789447161067,-1.3422243831829688,-0.8810995760605501,-1.3713352379974548,-2.112123615402258,0.46091279440349686,-1.2721837799562195,-1.2676926286565755,-1.2647447581876292,-1.2637759539933529,-1.2708637672073362,-1.2622469620599581,-0.26859588128635653,0.04807345421501439,-0.8413019658031181,-0.9841635838377726,-1.6952587754447201,-1.665267048370912,-1.721975717705341,-1.401707336262526,-0.3438803695884646,0.009481656731152865,386.4750061035156,-0.0005256322930731031,-0.00858274545359361,0.0,383.1579895019531
2014-10-22,-2.5470530210387,-1.2718866712034844,1.6275984429661579,2.4872746454169077,-0.6311840683038259,-0.1951003848452796,-0.8859583175824998,-1.3714557420927884,-0.7630619528127222,-1.3935826996765246,-1.9593958508735392,0.4842616569149807,-1.2666333814431392,-1.27369163910639,-1.2625985197063718,-1.2667578505878934,-1.2708637672073362,-1.2622469620599581,-1.197762774029506,-0.15326951938382677,-0.8414086208596465,-0.9887223051194981,-1.7639657277905951,-1.6652670483716088,-1.7219757177049209,-1.4006471702578707,-0.5233044995320548,-0.00858274545359361,383.1579895019531,-0.0005256322930731031,-0.06457126822962156,-1.0,358.4169921875
2014-10-23,-2.633366999734178,-1.3103923599148715,1.701825771791522,2.3529643114906746,-0.7075506002067259,-0.2171218781732444,-0.8485050928891317,-1.3226644396090448,-0.7894170507398078,-1.3512636022118993,-1.9813126613637266,0.534646992318093,-1.2713682013508174,-1.27894279266361,-1.3030434364056938,-1.278841971984372,-1.2708637672073362,-1.2622469620599581,-1.4888427088751812,-1.2020089284550106,-0.841431699053845,-1.0291687752838359,-1.478946669792819,-1.6742614609543427,-1.7097071691700134,-1.4002477262015594,-0.4482776245711152,-0.06457126822962156,358.4169921875,-1.4144765006597204,-0.0002008581299606238,0.0,358.3450012207031
2014-10-24,-2.633862908202843,-1.3105082388752105,1.6509194387742778,2.376177411630932,-0.6948314342765419,-0.21038351766462363,-0.9071361549924706,-1.2946197573582456,-0.8009760684005746,-1.3327600016108312,-1.9225948494417398,0.5324774934009567,-1.3093016540615174,-1.3107619875607635,-1.3081673492395893,-1.288074100249373,-1.2708637672073362,-1.2622469620599581,-1.4888427088751812,-1.2044199255321675,-0.8414572345759732,-1.029117881935653,-1.662660831111286,-1.7053531774368713,-1.7097071691700134,-1.4005221553205598,-0.4089944820049327,-0.0002008581299606238,358.3450012207031,-0.0005256322930731031,-0.03090319409850706,-1.0,347.27099609375
2014-10-25,-2.633862908202843,-1.3286163651073384,1.6509194387742778,2.376177411630932,-0.6948314342765419,-0.21038351766462363,-0.9071361549924706,-1.2946197573582456,-0.8009760684005746,-1.3327600016108312,-1.9225948494417398,0.5324774934009567,-1.3092694963874394,-1.3178915823134554,-1.3255057638130214,-1.3037970269546544,-1.2708637672073362,-1.2622469620599581,-1.4888427088751812,-1.552451393087718,-0.8414110300347365,-1.048608252011683,-1.6102103648035249,-1.7053531774376685,-1.7097071691703063,-1.399543308714505,-0.5267490896423127,-0.03090319409850706,347.27099609375,-1.4144765006597204,0.02140407347467921,1.0,354.7040100097656
2014-10-26,-2.633862908202843,-1.316399463396214,1.6509194387742778,2.376177411630932,-0.6948314342765419,-0.21038351766462363,-0.9071361549924706,-1.2946197573582456,-0.8009760684005746,-1.3327600016108312,-1.9225948494417398,0.5324774934009567,-1.3274483467408529,-1.3189163982180878,-1.3237295336977475,-1.3150636888209124,-1.2708637672073362,-1.2622469620599581,-0.8714990249140651,-1.027077106881417,-0.8414239433640364,-1.0355758603981615,-1.7751424465688037,-1.7142238200168058,-1.7097071691700134,-1.399151242653085,-0.5161326566393117,0.02140407347467921,354.7040100097656,1.4134252360735742,-0.004835006905739236,0.0,352.989013671875
2014-10-27,-2.6765511063852716,-1.3191953572801578,1.6504448156016607,2.4176671216852377,-0.7047217687408,-0.21681556061885351,-0.955790809455674,-1.300615562470253,-0.8605311547493689,-1.3314428093465054,-1.8855637513111514,0.5150532449633867,-1.3154705212630478,-1.3198612189415926,-1.313922399322563,-1.318323560242555,-1.2708637672073362,-1.2622469620599581,-0.9500457976508113,-1.0939222949549308,-0.8414301423957347,-1.038492621856975,-1.7247604095813782,-1.7112472481571444,-1.7097071691700134,-1.3994389257430144,-0.4757464090919821,-0.004835006905739236,352.989013671875,-0.0005256322930731031,0.013113716357861849,0.0,357.6180114746094
2014-10-28,-2.5068840124960157,-1.311679731069153,1.6703243799867777,2.463064701939122,-0.7042505269788001,-0.1954060190410564,-0.8811502494514135,-1.253260435868485,-0.7199038932058258,-1.2851529930801486,-1.9079686075853362,0.5443855490251716,-1.3180161284764118,-1.3176948032771976,-1.3091936722836044,-1.318323560242555,-1.2708637672073362,-1.2622469620599581,-0.42823685445172044,-0.7601881171621463,-0.8414642443870406,-1.0303084690799296,-1.9009522100386727,-1.7112472481575274,-1.7097071691703063,-1.3982761185216308,-0.6843038646285213,0.013113716357861849,357.6180114746094,-0.0005256322930731031,-0.061593676352636795,-1.0,335.59100341796875
2014-10-29,-2.3833308205256603,-1.348352110535706,1.7069731022135288,2.5304407751624707,-0.7273917666663526,-0.18503837866103462,-0.7821386170952986,-1.2587918777850877,-0.6098172015191599,-1.2939874729656056,-1.8230857320076217,0.5861480740362721,-1.3117231878975641,-1.321145311867376,-1.3383637814192946,-1.3232481623144787,-1.2708637672073362,-1.2622469620599581,-1.461728706072596,-1.534388160194598,-0.8413512663284157,-1.070007912851579,-1.608963891864608,-1.6477657888316217,-1.7097071691700134,-1.3978194558643544,-0.5687475178388692,-0.061593676352636795,335.59100341796875,-1.4144765006597204,0.02894591678226255,1.0,345.30499267578125
2014-10-30,-2.3206242064882106,-1.3318914273309905,1.6561353448890883,2.3371128278872715,-0.8527226959227804,-0.44353445970814626,-0.7636498848587397,-1.2340106125726127,-0.6529603239161855,-1.284069706156942,-1.7839821286179727,0.5669610237938267,-1.3473414914664,-1.3323883859171606,-1.3388316446468977,-1.326554737018906,-1.2708637672073362,-1.2622469620599581,-0.5303894032331516,-0.9139338933645879,-0.8413259857732694,-1.0526843091994718,-1.433260431389396,-1.6107642213545514,-1.7097071691700134,-1.3981355549982688,-0.5281842251445611,0.02894591678226255,345.30499267578125,1.4134252360735742,-0.020225535163465924,-1.0,338.3210144042969
